1,1
1,2
1,3
2,2
2,4
2,3
3,5
3,6
4,7
4,8
4,9
5,1
5,2
5,10
6,1
6,2
6,10
7,8
7,11
7,12
8,8
9,1
9,2
9,13
10,2
10,11
10,14
11,2
11,9
11,10
12,13
12,11
12,15
13,1
13,2
13,3
14,7
14,2
14,8
15,1
15,8
15,11
16,7
16,2
16,8
17,13
17,11
17,15
18,1
18,6
19,13
19,11
20,11
20,4
20,3
21,2
21,11
21,6
22,11
23,16
23,11
23,5
24,7
24,2
24,8
25,1
25,2
25,3
26,8
27,1
27,2
27,11
28,5
28,6
29,8
30,1
30,2
30,11
31,8
32,11
32,6
33,1
33,2
33,3
34,1
34,2
34,8
35,1
35,5
35,3
36,1
36,2
36,3
37,2
37,11
37,3
38,1
38,2
38,10
39,1
39,2
39,17
40,8
40,11
41,7
41,2
41,8
42,11
43,5
44,13
44,11
44,15
45,11
46,1
46,2
46,10
47,11
47,6
48,2
48,11
48,10
49,1
49,2
49,3
50,11
51,1
51,2
51,10
52,1
52,2
52,10
53,8
53,11
54,1
54,16
54,6
55,1
55,16
55,11
56,2
56,11
56,15
57,16
57,5
57,6
58,11
58,14
59,8
59,11
59,14
60,13
60,11
61,1
61,2
61,3
62,5
62,4
62,6
63,16
63,11
63,4
64,11
64,14
64,6
65,11
65,4
65,3
66,1
66,2
66,8
67,11
67,15
67,6
68,1
68,2
68,3
69,11
70,1
70,11
70,6
71,11
71,15
72,1
72,11
72,14
73,11
73,10
74,11
74,14
75,7
75,2
75,8
76,1
76,2
76,10
77,1
77,3
78,2
78,11
78,18
79,1
79,2
79,10
80,1
80,8
80,10
81,1
81,2
81,3
82,8
82,11
83,13
83,8
83,16
84,16
84,11
84,4
85,1
85,16
85,6
86,1
86,2
86,3
87,16
87,11
88,1
88,2
88,10
89,16
89,11
89,4
90,1
90,16
90,11
91,16
91,11
91,4
92,1
92,2
92,10
93,11
94,8
94,16
94,11
95,1
95,2
95,3
96,1
96,8
96,16
97,7
97,11
97,10
98,5
98,4
98,3
99,11
99,4
99,6
100,16
100,11
100,6
101,13
101,16
101,11
102,1
102,2
102,10
103,2
103,11
103,3
104,16
104,4
104,6
105,1
105,2
105,8
106,16
106,11
106,6
107,8
108,1
108,2
108,11
109,11
110,11
110,4
110,3
111,1
111,5
111,6
112,13
112,11
112,15
113,14
113,3
114,1
114,10
114,18
115,2
115,11
115,10
116,8
117,5
117,6
118,1
118,13
118,11
119,11
119,5
119,4
120,7
120,2
120,8
121,2
121,11
121,9
122,2
122,4
122,3
123,2
123,8
123,14
124,1
125,1
125,6
126,2
126,11
126,9
127,1
127,2
127,3
128,2
128,16
128,4
129,8
129,9
129,19
130,2
130,11
130,6
131,11
132,2
132,8
132,11
133,11
133,5
133,6
134,11
134,12
135,1
135,16
135,6
136,16
136,11
136,6
137,16
137,11
137,6
138,11
138,14
139,4
139,6
140,4
140,6
140,17
141,1
141,2
141,3
142,8
142,9
143,13
143,8
143,11
144,11
145,11
145,17
146,11
146,4
146,14
147,8
147,11
148,1
148,11
148,4
149,8
150,1
150,2
150,16
151,2
151,9
151,10
152,2
152,3
152,6
153,11
154,1
154,16
154,11
155,11
155,5
155,4
156,1
156,5
156,3
157,1
157,2
157,3
158,8
158,11
158,14
159,1
159,8
159,10
160,1
160,8
160,4
161,6
161,18
162,1
162,8
162,16
163,1
163,2
163,3
164,1
164,2
164,16
165,1
165,2
165,6
166,11
166,10
166,14
167,1
167,2
167,8
168,13
168,11
168,15
169,1
169,11
169,15
170,1
170,2
170,6
171,16
171,11
171,6
172,7
172,2
172,9
173,2
173,5
174,11
174,14
174,3
175,7
175,2
175,8
176,1
176,2
176,9
177,1
177,2
177,11
178,1
178,8
179,5
179,4
179,6
180,1
180,2
180,8
181,8
181,14
182,5
182,4
183,11
183,9
183,10
184,3
185,11
185,6
186,11
186,14
187,11
187,18
188,11
188,10
188,5
189,16
189,11
190,8
190,11
190,14
191,11
191,14
192,11
193,16
193,11
193,15
194,5
194,3
194,6
195,1
195,11
195,20
196,1
196,2
196,3
197,16
197,11
197,6
198,2
198,13
198,11
199,13
199,11
199,6
200,1
200,8
200,16
201,1
201,2
201,3
202,11
202,10
202,5
203,13
203,11
203,6
204,1
204,2
204,3
205,1
205,2
205,4
206,1
206,2
206,3
207,11
207,5
208,8
208,11
208,14
209,8
209,14
210,11
210,5
210,6
211,1
211,2
211,11
212,11
213,1
213,2
213,3
214,1
214,11
214,4
215,1
215,2
215,10
216,1
216,2
216,10
217,1
217,2
217,3
218,1
218,2
218,8
219,11
219,5
220,1
220,8
221,1
221,2
221,3
222,7
222,2
222,8
223,5
223,4
224,16
224,11
224,4
225,8
225,16
226,11
227,8
227,11
227,14
228,1
228,2
228,3
229,1
229,2
229,9
230,5
230,3
230,6
231,11
231,10
231,18
232,16
232,11
232,6
233,1
233,2
233,11
234,1
234,2
234,6
235,1
235,2
235,11
236,11
236,14
237,13
237,11
237,15
238,11
238,5
238,6
239,2
239,8
239,11
240,1
240,2
240,14
241,1
241,11
241,18
242,7
242,2
242,8
243,7
243,2
243,8
244,1
244,2
244,3
245,2
245,9
245,10
246,11
246,19
246,14
247,11
247,3
247,6
248,8
248,11
249,1
249,8
249,16
250,13
250,8
250,11
251,8
251,11
251,14
252,11
252,6
253,13
253,11
253,15
254,1
254,2
254,3
255,5
255,4
255,6
256,8
257,1
257,2
257,3
258,1
258,11
258,3
259,5
260,11
260,6
261,8
261,11
261,14
262,11
262,6
263,8
263,11
264,11
265,1
265,2
265,8
266,11
266,5
266,6
267,8
268,11
268,3
269,1
269,2
269,3
270,5
271,1
271,2
271,6
272,2
272,10
273,1
273,8
273,16
274,8
274,11
274,12
275,7
275,2
275,8
276,1
276,2
276,4
277,1
277,8
277,16
278,16
278,11
278,15
279,8
280,1
280,2
280,3
281,16
281,4
281,6
282,1
282,2
282,16
283,6
284,13
284,11
284,14
285,1
285,2
286,1
286,10
287,1
287,8
288,1
288,2
288,3
289,1
289,8
289,16
290,6
291,1
291,11
291,5
292,8
292,12
292,14
293,8
294,11
295,1
295,2
295,10
296,11
296,14
297,7
297,2
297,8
298,8
298,11
299,13
299,16
299,11
300,11
300,15
301,1
301,16
301,6
302,1
302,13
302,11
303,5
304,8
304,14
305,8
305,14
306,8
306,16
306,11
307,2
307,9
307,10
308,16
308,11
308,6
309,1
309,16
309,6
310,8
310,14
311,13
311,11
311,20
312,11
312,14
313,11
313,5
314,2
314,10
315,2
315,9
315,10
316,1
316,11
316,3
317,1
317,2
317,3
318,1
318,5
319,8
319,5
319,6
320,1
320,16
320,6
321,16
321,11
321,12
322,11
323,1
323,16
323,6
324,1
324,3
324,6
325,13
325,11
326,1
326,2
326,10
327,11
327,5
327,3
328,13
328,8
328,11
329,16
329,5
329,6
330,16
330,11
330,4
331,7
331,2
331,8
332,1
332,13
332,11
333,13
333,11
334,13
334,11
334,15
335,1
335,13
335,11
336,11
336,10
336,5
337,8
337,11
337,14
338,11
338,20
339,11
339,14
340,8
340,14
341,1
341,16
341,6
342,1
342,16
342,11
343,1
343,11
343,6
344,2
344,9
344,10
345,1
345,2
346,1
346,2
346,14
347,2
347,9
347,10
348,16
348,11
349,8
349,5
350,8
350,10
350,14
351,11
352,11
353,8
353,11
354,8
354,11
354,14
355,2
355,3
355,6
356,1
356,2
356,10
357,8
357,11
358,13
358,11
358,14
359,8
359,10
360,8
360,11
360,10
361,8
362,5
362,6
363,1
363,2
363,3
364,2
364,8
364,5
365,8
365,4
366,11
367,2
367,11
367,10
368,11
368,20
369,1
369,2
370,1
370,2
370,11
371,1
371,11
371,3
372,1
372,4
372,3
373,1
373,16
373,11
374,1
374,16
374,10
375,13
375,8
375,11
376,1
376,16
376,6
377,13
377,16
377,11
378,11
378,20
379,2
379,8
379,11
380,1
380,2
380,6
381,8
381,10
381,5
382,11
382,20
383,5
383,6
384,11
384,15
384,6
385,7
385,1
385,2
386,1
386,2
386,11
387,1
387,8
387,9
388,1
388,2
388,11
389,1
389,2
389,3
390,1
390,2
390,3
391,1
391,8
392,1
392,16
392,11
393,13
393,11
394,8
394,14
395,8
396,11
396,10
396,14
397,1
397,2
397,3
398,8
399,8
399,3
400,8
400,11
401,7
401,1
401,2
402,5
403,1
403,13
403,16
404,7
404,2
404,8
405,11
405,14
406,11
406,4
406,6
407,11
407,15
407,6
408,7
408,2
408,8
409,1
409,2
409,3
410,2
410,8
411,1
411,6
412,8
412,12
413,7
413,2
413,8
414,16
414,11
414,6
415,1
415,2
415,16
416,8
416,11
416,5
417,11
418,11
418,4
418,14
419,2
419,9
419,10
420,11
421,1
421,11
421,6
422,11
423,1
423,5
423,14
424,1
424,11
424,10
425,1
425,16
425,11
426,11
426,10
426,14
427,1
427,16
427,6
428,1
428,4
428,6
429,5
429,4
429,6
430,1
430,5
430,3
431,8
431,11
432,8
433,1
433,2
433,5
434,1
434,2
434,6
435,1
435,16
435,11
436,8
436,16
436,11
437,11
437,14
438,11
438,6
439,1
439,8
439,16
440,8
441,2
441,9
441,10
442,11
442,14
443,7
443,9
443,10
444,11
444,14
445,6
446,2
446,5
446,4
447,1
447,3
448,2
448,8
448,11
449,7
449,1
449,2
450,11
450,5
451,1
451,2
451,3
452,8
452,11
453,1
453,5
453,4
454,1
454,6
455,1
455,2
455,3
456,11
457,8
457,11
457,14
458,8
458,16
459,8
459,14
460,11
460,14
461,16
461,11
461,6
462,5
462,4
462,6
463,13
463,11
464,11
464,4
464,3
465,2
465,8
465,9
466,1
466,2
466,16
467,1
467,16
467,4
468,4
468,6
469,1
469,3
469,6
470,1
470,8
470,16
471,13
471,16
471,11
472,13
472,11
472,15
473,1
473,2
473,3
474,2
474,9
474,10
475,13
475,11
475,15
476,13
476,8
476,11
477,11
477,6
478,5
478,6
479,11
480,11
480,18
481,8
481,11
481,14
482,11
482,14
482,3
483,1
483,16
483,11
484,8
484,11
485,7
485,1
485,2
486,2
486,8
486,11
487,8
487,11
487,9
488,11
488,14
488,6
489,8
489,16
489,11
490,7
490,8
490,9
491,11
491,5
491,3
492,1
492,2
492,11
493,1
493,5
493,3
494,1
494,16
494,20
495,11
495,5
495,3
496,11
496,5
496,3
497,1
497,2
497,8
498,4
498,3
498,6
499,16
499,11
499,6
500,7
500,2
500,8
501,1
501,3
501,6
502,11
502,14
503,16
503,11
503,6
504,8
504,11
504,12
505,11
505,10
505,14
506,16
506,11
506,6
507,16
507,11
507,6
508,8
508,11
508,14
509,8
509,14
510,11
510,3
510,6
511,11
511,18
512,1
512,16
512,11
513,3
513,6
514,2
514,11
514,5
515,8
515,11
515,12
516,8
516,11
516,14
517,1
517,2
517,11
518,1
518,16
518,11
519,2
519,10
520,11
520,14
521,13
521,15
521,6
522,16
522,11
522,6
523,1
523,11
523,15
524,13
524,8
524,11
525,16
525,11
525,6
526,1
526,13
526,11
527,1
527,11
527,3
528,2
528,5
529,1
529,2
529,3
530,1
530,2
530,4
531,8
531,11
531,14
532,5
532,6
533,1
533,3
533,6
534,1
534,3
534,6
535,13
535,11
536,1
536,16
536,11
537,1
537,16
537,4
538,1
538,2
538,8
539,16
539,11
539,6
540,16
540,11
541,4
541,6
542,4
542,3
542,6
543,1
543,4
543,3
544,11
544,14
545,11
545,6
546,11
546,4
546,3
547,8
547,11
548,2
548,9
548,10
549,13
549,11
549,20
550,11
551,8
551,11
551,14
552,13
552,11
552,14
553,1
553,2
553,3
554,11
554,3
554,6
555,11
555,14
555,6
556,4
556,6
557,4
557,6
558,1
558,11
558,10
559,1
559,2
559,13
560,2
560,8
560,3
561,1
561,2
561,6
562,10
562,5
563,5
563,4
564,7
564,2
564,8
565,1
565,2
565,11
566,2
566,9
566,10
567,1
567,2
567,3
568,8
568,11
569,8
569,11
570,16
570,11
570,6
571,8
571,14
572,7
572,8
572,9
573,8
573,11
574,8
574,11
575,13
575,11
575,20
576,1
576,2
576,10
577,1
577,11
577,15
578,1
578,2
578,3
579,1
579,2
579,4
580,16
580,11
580,4
581,1
582,1
582,2
582,9
583,8
583,14
584,8
584,11
584,14
585,13
585,11
585,20
586,1
586,10
586,6
587,13
587,11
587,20
588,1
588,11
588,10
589,2
589,3
589,6
590,7
590,2
590,8
591,11
591,4
591,6
592,11
592,14
593,16
593,11
593,4
594,8
594,14
594,20
595,8
595,9
596,11
596,5
596,4
597,1
597,11
597,20
598,1
598,2
598,8
599,11
599,4
599,3
600,7
600,1
600,8
601,1
601,16
601,11
602,1
602,16
602,11
603,8
603,11
603,14
604,7
604,1
604,2
605,16
605,11
606,11
607,11
608,8
608,16
609,11
610,1
610,2
610,10
611,11
611,10
611,14
612,8
612,11
613,11
613,10
613,6
614,13
614,16
614,11
615,8
615,11
615,14
616,1
616,16
616,11
617,3
618,1
618,13
618,11
619,1
619,8
619,14
620,2
620,8
620,11
621,8
621,16
621,11
622,1
622,10
622,5
623,11
623,5
624,5
625,1
625,6
626,1
626,2
626,4
627,1
627,2
627,10
628,8
628,11
628,14
629,16
629,11
629,4
630,2
630,8
